rating,startYear,runtimeMinutes,awardWins,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,genres
6,2015,21,0,1,0,20,0,7,0,0,0,1,0,12,['US'],"Comedy,Romance,Short"
8,2016,58,0,21,0,40,0,4,0,1,0,5,2,37,['US'],"Comedy,Drama,Romance"
6,2021,7,0,0,0,8,0,7,1,0,0,1,0,5,['FR'],"Animation,Short"
7,1986,58,1,4,0,80,0,3,2,0,0,3,1,173,['ES'],"Comedy,Drama"
7,1998,95,0,6,0,174,6,3,1,0,0,3,0,246,['DE'],Comedy
7,1970,3,0,2,0,13,0,10,0,0,0,5,0,12,['SUHH'],"Animation,Comedy,Short"
7,2020,117,0,1,0,304,0,1,0,0,0,1,0,6,['DE'],"Game-Show,Reality-TV"
7,1960,98,2,19,0,54,1,3,0,0,0,4,1,126,['ES'],Comedy
4,1988,100,0,1,0,11,0,3,0,0,0,1,0,11,['EG'],Action
8,1988,58,2,0,0,45,0,8,0,0,0,1,1,15,['XWG'],Drama
8,1935,70,0,5,0,21,0,3,0,0,0,2,0,48,['GB'],"Crime,Drama"
8,2005,58,0,1,0,8,0,5,0,0,0,2,1,26,['US'],"Documentary,Short"
5,1929,32,0,2,0,15,0,7,0,0,0,1,0,9,['VE'],"Drama,Short"
7,1981,120,0,0,0,19,0,3,0,0,0,3,0,15,['PH'],Comedy
8,1946,115,0,114,1,88,20,3,0,0,0,22,85,4267,['US'],"Drama,Film-Noir,Music"
9,2014,142,0,0,0,8,0,5,0,0,1,1,0,7,['DE'],Adult
7,1981,58,0,1,0,2,0,2,0,0,0,1,0,46,['US'],"Family,Fantasy"
8,1946,120,10,40,0,58,35,3,2,0,0,28,58,9774,['IT'],"Drama,War"
7,1989,58,0,0,0,1,0,3,0,0,0,1,2,71,['AT'],"Documentary,Sport"
9,1963,60,0,0,0,30,0,1,0,0,0,1,0,18,['US'],Drama
7,2002,58,0,0,0,16,0,5,0,0,0,1,0,13,['SE'],"Drama,Short"
8,2020,47,0,117,0,375,10,1,0,0,0,1,6,2702,['US'],"Crime,Drama,Mystery"
6,2008,90,0,0,0,31,0,8,0,0,0,2,0,15,['FR'],"Drama,Family"
5,2008,89,0,5,0,113,12,8,0,0,0,11,22,1371,['CA'],"Horror,Sci-Fi,Thriller"
9,1992,58,0,0,0,22,0,1,0,0,0,1,0,11,['US'],"Comedy,Drama"
7,2012,21,0,0,0,16,0,7,0,0,0,4,0,14,['FI'],"Biography,Documentary,Fantasy"
7,1983,58,0,1,0,42,0,1,0,0,0,1,0,92,['US'],"Comedy,Family,Music"
8,1961,50,0,11,0,40,0,1,0,0,0,1,3,109,['US'],"Adventure,Crime,Drama"
7,1996,58,0,2,0,12,0,3,0,0,0,1,0,11,['IN'],Action
7,2023,30,0,2,0,87,0,4,0,1,0,1,0,49,['RU'],Comedy
4,2022,58,0,0,0,12,0,1,0,0,0,1,0,10,['US'],Talk-Show
8,2018,60,0,243,2,25,0,4,0,1,0,21,70,2580,['KR'],"Drama,Romance"
5,1971,73,0,4,0,28,0,8,0,0,0,1,0,17,['SE'],Drama
9,2020,59,0,18,1,633,12,1,0,0,0,1,20,2192,['US'],"Drama,Fantasy,Horror"
7,2015,66,0,2,0,11,0,3,0,0,0,2,0,9,"['FR', 'IL']",Documentary
8,1998,117,0,1,0,48,0,3,0,0,0,2,1,34,['ES'],"Drama,Musical,Romance"
7,1997,58,0,1,0,109,0,1,0,0,0,1,1,277,['US'],"Comedy,Drama"
8,2020,58,0,0,0,33,1,1,0,0,0,1,1,24,['ES'],"Action,Adventure,Animation"
6,1994,58,0,0,0,6,0,5,0,0,0,1,1,17,['US'],Adventure
6,2015,58,0,1,0,14,0,4,2,1,0,5,0,20,['KR'],"Comedy,Drama,Romance"
7,1997,30,0,15,0,91,0,4,0,1,0,4,8,139,['GB'],Comedy
6,1990,28,0,0,0,17,0,1,0,0,0,7,0,9,['GB'],"Crime,Drama,Romance"
7,2007,90,0,0,0,5,0,8,0,0,0,2,0,15,['AU'],"Family,Fantasy"
5,1959,71,0,12,0,38,2,3,0,0,0,7,8,157,['US'],"Crime,Drama,Thriller"
8,2016,43,0,19,0,250,10,1,0,0,0,1,2,2723,['US'],"Action,Adventure,Drama"
7,1997,73,0,3,0,2,0,5,0,0,0,1,0,11,['GB'],"Comedy,Documentary"
8,2019,58,0,1,0,18,0,5,0,0,0,1,0,8,['US'],"Documentary,Short"
8,2023,58,0,4,0,64,0,4,0,1,0,1,0,13,['DE'],Documentary
5,1987,58,1,1,0,5,1,3,0,0,0,12,5,422,['US'],"Documentary,Music"
9,1970,21,0,3,0,11,1,7,0,0,0,1,0,13,['FR'],"Comedy,Drama,Short"
8,2006,12,0,1,0,42,0,1,0,0,0,1,0,187,['US'],"Animation,Comedy"
5,2015,87,0,107,1,56,4,8,0,0,0,9,11,447,['US'],Thriller
7,1939,98,0,5,0,57,1,3,0,0,0,12,1,63,['FR'],"Comedy,Drama"
9,1990,47,0,1,0,62,0,1,0,0,0,1,0,88,['US'],"Drama,Romance"
6,1991,95,0,35,0,101,1,3,0,0,0,14,2,1406,['IT'],"Comedy,Fantasy"
7,1934,64,0,7,0,52,3,3,0,0,0,12,8,93,['US'],"Comedy,Crime"
1,2020,58,0,1,0,16,0,3,0,0,0,2,0,191,['GB'],"Biography,Documentary"
9,2020,58,0,0,0,9,0,1,0,0,0,7,0,33,['GB'],"Game-Show,Reality-TV"
4,2019,6,0,1,0,38,0,7,0,0,0,1,0,6,['GB'],"Comedy,Short"
7,2021,111,0,2,1,24,0,3,0,0,0,4,0,68,['US'],Documentary
7,1909,58,0,0,0,4,0,7,0,0,0,6,0,11,['FR'],"Comedy,Short"
8,1994,30,5,3,0,31,0,4,1,1,0,3,0,71,['GB'],Documentary
3,2007,12,1,1,0,16,0,7,1,0,0,1,0,47,['GB'],Short
6,1909,58,0,1,0,19,0,7,0,0,0,1,3,50,['US'],"Drama,Short"
6,1970,9,0,9,0,6,0,7,0,0,0,2,0,54,['SUHH'],"Animation,Sci-Fi,Short"
7,1918,58,0,0,0,11,0,7,0,0,0,1,0,7,['AT'],Short
7,2011,58,0,2,3,40,0,2,0,0,0,2,2,183,['GB'],Action
8,2023,71,0,0,0,9,1,3,0,0,0,1,0,22,['NL'],Documentary
9,1955,65,0,2,0,25,0,3,0,0,0,6,0,59,['US'],Western
7,1968,58,0,1,0,0,0,1,0,0,0,1,1,9,['GB'],"Animation,Comedy"
7,1978,58,0,1,0,10,0,8,0,0,0,2,0,35,"['GB', 'US']","Comedy,Romance"
8,2015,20,0,1,0,78,0,1,0,0,0,1,0,50,['US'],Comedy
8,1935,65,0,6,0,27,1,3,0,0,0,7,1,53,['US'],Western
7,2005,95,0,1,0,19,0,3,0,0,0,1,0,20,['AR'],"Drama,Sci-Fi,Thriller"
7,1963,30,0,1,0,38,0,1,0,0,0,1,0,37,['US'],"Comedy,Family,Fantasy"
8,1963,30,0,1,0,20,0,1,0,0,0,1,0,23,['US'],"Family,Game-Show"
7,1981,30,0,0,0,42,0,1,0,0,0,1,0,97,['US'],Comedy
8,2003,29,0,1,0,18,0,7,0,0,0,3,0,8,['SE'],"Drama,Short"
10,2020,58,0,1,0,47,0,1,0,0,0,1,0,35,['IN'],Drama
7,1929,58,0,2,0,21,1,3,0,0,0,4,0,22,['US'],Western
8,1964,51,0,13,0,43,0,1,0,0,0,1,7,226,['US'],"Adventure,Crime,Drama"
2,1965,105,0,0,0,11,0,1,0,0,0,7,0,114,['US'],Talk-Show
6,2020,134,0,1,1,96,0,3,0,0,0,3,2,251,['IN'],Action
8,1995,24,0,1,0,55,2,1,0,0,0,1,0,1257,['JP'],"Action,Adventure,Animation"
8,2006,43,0,1,0,90,0,1,0,0,0,1,0,67,['US'],Drama
8,2016,42,0,6,0,109,1,1,0,0,0,1,2,645,['US'],"Drama,Mystery,Romance"
7,1949,58,0,9,0,41,1,3,0,0,0,2,3,62,['US'],Western
7,2012,128,0,1,0,37,0,3,0,0,0,5,1,73,['JP'],Drama
9,2002,44,0,1,0,51,0,1,0,0,0,1,0,18,['AU'],Drama
7,1932,13,0,0,0,4,0,7,0,0,0,1,0,22,['DE'],"Documentary,Short"
9,2016,52,0,8,0,275,4,1,0,0,0,1,0,1815,['US'],"Action,Crime,Drama"
7,1927,20,0,3,0,9,0,7,0,0,0,1,2,14,['US'],"Comedy,Short"
7,1966,60,0,31,0,32,0,1,0,0,0,1,2,10,['US'],"Adventure,Comedy,Crime"
8,2017,102,3,16,0,118,7,3,12,0,0,7,4,343,['CA'],Drama
5,1997,101,0,1,0,15,0,3,0,0,0,3,0,11,['KR'],Drama
9,1965,90,0,0,0,13,0,8,0,0,0,1,0,14,['XWG'],Drama
7,1990,24,0,1,0,61,0,1,0,0,0,1,0,50,['US'],"Comedy,Family"
8,1962,58,0,1,0,16,1,3,0,0,0,1,0,31,['IN'],Drama
8,2013,24,0,1,0,24,0,1,0,0,0,1,0,100,['JP'],"Action,Animation,Crime"
9,1985,58,0,1,0,15,0,5,0,0,0,1,0,11,['GR'],"Comedy,Romance"
8,2020,50,0,0,0,427,0,1,0,0,0,1,0,45,['ES'],"Drama,Thriller"
6,2021,58,0,8,0,16,0,4,0,1,0,4,0,159,['CN'],"Action,Drama"
5,2014,58,1,7,0,94,0,4,1,1,0,1,2,194,['CA'],"Comedy,Drama,Sci-Fi"
8,1984,117,0,1,0,22,0,3,0,0,0,1,0,9,['IN'],Drama
6,1935,58,0,7,0,31,0,3,0,0,0,5,0,19,['US'],Western
6,1984,58,0,0,0,7,0,3,0,0,0,2,0,13,['ES'],Drama
7,1997,47,0,0,0,43,0,1,0,0,0,1,0,10,['AT'],"Comedy,Crime"
8,1997,93,0,5,0,240,3,8,0,0,0,7,8,570,['JP'],"Action,Adventure,Animation"
10,1995,58,0,1,0,7,0,4,0,1,0,1,0,18,['NP'],"Comedy,Drama"
9,2019,58,0,0,0,165,0,1,0,0,0,1,0,6,['US'],Comedy
8,1960,30,0,86,0,36,0,1,0,0,0,1,1,8,['US'],"Adventure,Crime,Drama"
6,1996,108,0,31,1,198,56,3,6,0,0,31,114,15983,"['US', 'GB']","Drama,Horror,Romance"
9,2010,24,0,0,0,54,0,7,0,0,0,1,0,8,['US'],"Comedy,Short"
7,1965,90,0,1,0,13,1,3,0,0,0,2,0,11,['JP'],Drama
9,2016,88,0,4,0,34,0,3,0,0,0,2,0,13,['US'],Drama
8,1967,58,0,2,0,38,1,1,0,0,0,1,1,181,['US'],"Action,Adventure,Western"
8,1996,58,0,1,0,8,3,9,0,0,0,1,0,69,['US'],"Comedy,Documentary"
8,1962,58,0,1,0,28,0,3,0,0,0,1,0,6,['MX'],"Drama,Western"
6,2024,98,0,1,0,5,0,3,0,0,0,8,0,26,['KR'],"Action,Drama"
8,2018,58,0,12,0,116,0,7,0,0,0,1,0,7,['CA'],"Adventure,Comedy,Fantasy"
8,1973,110,0,0,0,4,2,3,0,0,0,1,0,61,['US'],"Documentary,Drama"
9,2024,42,0,15,0,206,0,1,0,0,0,1,0,108,"['CA', 'US']",Drama
8,2014,58,0,1,0,69,0,4,0,1,0,1,0,15,['GB'],Comedy
7,2020,58,0,6,0,4,0,2,0,0,0,1,0,23,['TR'],Action
8,1939,85,0,1,0,27,0,3,0,0,0,2,0,57,['CSHH'],Comedy
8,2016,55,0,5,0,18,0,1,0,0,0,2,0,11,['FR'],"Biography,Documentary"
7,1993,45,0,1,0,99,0,1,0,0,0,1,1,176,['US'],"Drama,Romance"
7,1949,76,0,0,0,29,0,3,0,0,0,1,0,6,['BE'],"Drama,Mystery"
8,2008,74,0,1,1,28,0,3,0,0,0,1,0,16,"['GB', 'MX']",Documentary
7,1997,60,0,1,0,27,0,1,0,0,0,1,0,14,['US'],Documentary
7,2018,58,0,1,0,20,0,1,0,0,0,1,0,10,['JP'],"Action,Adventure,Comedy"
7,1990,85,0,2,0,41,0,3,0,0,0,3,1,575,['SUHH'],"Comedy,Drama"
7,1935,96,0,14,1,126,0,3,0,0,0,13,9,228,['US'],"Crime,Drama"
8,1967,50,0,12,0,51,1,1,0,0,0,1,3,282,['US'],"Action,Adventure,Crime"
7,1975,58,0,0,0,262,0,4,0,1,0,1,0,13,['GB'],Music
7,1991,51,0,7,0,81,0,4,0,1,0,3,0,29,"['CSHH', 'DE']","Action,Family"
4,2014,58,0,0,0,6,0,7,0,0,0,1,0,5,['ES'],"Horror,Short"
8,1973,30,0,0,0,38,0,4,1,1,0,1,7,32,['US'],Drama
8,1988,58,0,1,0,50,0,1,0,0,0,1,1,45,['US'],"Comedy,Sci-Fi"
6,1932,55,0,3,0,30,0,3,0,0,0,6,1,53,['US'],"Drama,Western"
8,1993,58,0,1,0,23,0,2,0,0,0,4,0,9,['JP'],"Action,Sci-Fi"
7,1990,58,0,2,0,76,0,3,0,0,0,2,1,327,['TR'],Drama
3,2018,88,0,43,1,119,16,8,0,0,0,13,128,2640,['US'],"Action,Adventure,Horror"
8,2018,41,0,0,0,54,0,1,0,0,0,1,0,30,['US'],"Game-Show,Reality-TV"
7,1973,109,0,1,0,34,0,3,0,0,0,2,0,15,['IN'],"Comedy,Drama,Musical"
8,2001,18,0,0,0,10,0,7,0,0,0,1,0,7,['GB'],Short
8,1971,100,0,4,0,33,0,8,0,0,0,3,2,55,['US'],Adventure
9,2006,58,0,0,0,15,0,3,0,0,0,1,0,16,['GB'],Comedy
8,1973,58,0,0,0,7,0,7,0,0,0,1,0,6,['BR'],"Documentary,Short"
8,2014,21,0,1,0,199,0,1,0,0,0,1,1,183,['US'],"Comedy,Drama,Romance"
6,2021,58,0,0,0,24,0,1,0,0,0,1,0,27,['US'],"Comedy,Talk-Show"
7,2016,58,0,1,0,13,0,9,0,0,0,1,2,117,['US'],Comedy
7,2009,58,0,1,0,189,0,4,0,1,0,3,0,91,['GB'],Reality-TV
8,2020,139,0,12,0,87,0,3,0,0,0,4,0,587,['US'],Documentary
6,2023,44,0,3,0,13,0,9,0,0,0,3,0,348,['GB'],Documentary
7,2019,115,0,39,1,8,0,3,0,0,0,1,16,49,['IN'],"Action,Drama"
6,2012,80,1,19,4,80,17,3,2,0,0,2,10,426,['US'],"Drama,Thriller"
9,1999,58,0,1,0,24,0,3,0,0,0,1,0,52,['IN'],Drama
5,2011,3,0,0,0,7,0,7,0,0,0,1,0,32,['US'],"Comedy,Short"
7,2010,12,0,1,0,83,1,7,1,0,0,2,0,114,['JP'],"Animation,Short"
8,2012,58,0,6,3,16,0,2,0,0,0,2,0,30,['US'],"Action,Adventure,Animation"
8,1998,22,0,3,0,97,3,1,0,0,0,1,1,135,['US'],Comedy
4,2016,89,0,30,0,451,0,4,0,1,0,6,0,62,['DE'],Romance
3,2002,60,0,2,0,308,0,4,0,1,0,1,0,26,['GR'],"Music,Talk-Show"
9,2014,107,1,1,0,18,0,3,0,0,0,2,1,11,"['US', 'IN']","Biography,Documentary,News"
8,1989,30,0,1,0,64,0,1,0,0,0,1,1,110,['US'],Comedy
9,2007,45,0,1,0,112,0,1,0,0,0,1,0,73,['AU'],"Crime,Drama,Mystery"
7,1994,89,0,0,0,18,2,5,0,0,1,4,2,45,['US'],"Adult,Drama,Romance"
7,1992,58,0,1,0,116,0,9,0,0,0,1,0,20,['US'],Drama
8,2013,58,0,0,0,0,0,3,0,0,0,1,0,13,['US'],Documentary
8,2003,58,0,2,0,109,0,3,0,0,0,2,0,45,['US'],"Fantasy,Horror,Thriller"
8,2007,41,0,1,0,208,0,1,0,0,0,1,0,155,['US'],Drama
7,1912,34,0,2,0,16,0,7,0,0,0,3,0,15,['DK'],"Drama,Short"
3,2012,58,0,0,0,20,0,7,0,0,0,1,0,14,['US'],"Comedy,Short"
6,1983,6,0,0,0,7,0,7,0,0,0,1,0,19,['PL'],"Documentary,Short"
8,1987,60,0,0,0,22,0,9,0,0,0,3,0,17,['GB'],Music
7,2021,8,0,1,0,45,1,1,0,0,0,1,0,85,['US'],Sci-Fi
6,2009,12,0,0,0,16,0,7,0,0,0,1,0,8,['US'],"Drama,Short"
8,2016,58,0,17,0,255,16,1,0,0,0,1,4,4623,['US'],"Action,Adventure,Drama"
8,2010,58,0,1,1,68,0,7,3,0,0,7,0,91,['ES'],"Drama,Short,Sport"
6,1987,90,0,1,0,34,0,3,0,0,0,3,1,28,['ID'],Action
6,2015,7,0,0,0,8,0,7,0,0,0,1,0,6,['FR'],"Animation,Comedy,Short"
8,1987,60,0,1,0,64,1,1,0,0,0,1,2,233,['US'],"Comedy,Drama,Mystery"
6,1995,75,0,3,0,15,0,3,0,0,0,2,0,41,['CL'],Thriller
7,1992,58,0,0,0,31,0,1,0,0,0,1,0,12,['US'],"Drama,Family,Thriller"
8,1975,95,2,11,0,23,4,3,0,0,0,16,2,587,['SUHH'],Drama
8,1955,27,0,1,0,10,1,7,1,0,0,1,0,45,"['GB', 'NL']","Documentary,Short"
6,2017,58,0,1,0,45,0,9,0,0,0,1,0,45,['US'],Comedy
6,1951,32,0,2,0,25,0,7,0,0,0,1,10,178,['GB'],"Comedy,Musical,Short"
5,1987,74,0,1,0,29,0,3,0,0,0,2,0,22,['TR'],"Drama,Romance"
8,1991,58,0,1,0,218,0,4,0,1,0,1,0,31,['BE'],Drama
6,1978,58,0,0,0,48,0,1,0,0,0,1,0,5,"['SE', 'DK']",Crime
6,1969,58,0,9,0,17,0,3,0,0,0,1,0,39,['CA'],Drama
8,1984,60,0,3,0,61,0,1,0,0,0,1,3,89,['US'],"Action,Adventure,Crime"
8,1979,528,0,2,0,115,0,6,0,1,0,1,1,19,['SE'],Drama
8,2022,58,0,4,0,3,0,6,0,1,0,1,0,11,['BR'],Animation
6,2017,98,0,13,0,27,2,3,0,0,0,6,2,109,['CN'],Action
7,1942,3,0,1,0,8,0,7,0,0,0,1,2,64,['US'],"Music,Short"
6,1995,58,0,1,0,10,0,6,0,1,0,1,0,34,['RU'],"Action,Crime"
8,2012,58,0,0,0,34,0,1,0,0,0,7,0,9,['US'],"Comedy,Music,Talk-Show"
9,1991,80,0,1,0,2,0,5,0,0,0,1,1,61,['US'],"Documentary,Music"
9,2014,29,0,13,0,68,6,1,0,0,0,1,10,2925,['GB'],"Comedy,Crime,Drama"
6,1926,58,0,5,0,10,1,7,0,0,0,1,1,53,['US'],"Comedy,Short"
7,1996,52,0,5,0,42,0,5,0,0,0,2,0,5,['GB'],Comedy
8,1997,51,0,1,0,91,0,1,0,0,0,1,0,29,['GB'],"Comedy,Crime,Drama"
6,1979,94,0,1,0,57,0,3,0,0,0,2,2,45,['ES'],"Drama,Thriller"
8,1997,90,0,0,0,57,1,5,0,0,1,2,4,51,['US'],"Adult,Drama,Fantasy"
5,1989,94,0,4,0,77,1,5,0,0,0,7,6,179,['US'],"Horror,Thriller"
5,2004,14,0,0,0,47,0,7,0,0,0,1,0,6,['FR'],"Comedy,Short"
7,1996,2,0,0,0,1,0,7,0,0,0,1,0,69,['US'],Short
9,1967,25,0,2,0,39,1,1,0,0,0,1,1,210,['US'],"Action,Adventure,Comedy"
6,1945,59,0,1,0,35,0,3,0,0,0,3,8,101,['US'],Western
8,1970,58,0,1,0,50,0,1,0,0,0,1,5,106,['US'],"Action,Crime,Drama"
4,1988,77,0,12,0,48,4,3,0,0,0,5,8,295,['US'],Horror
4,2016,95,4,8,1,147,0,3,0,0,0,3,0,1585,['AU'],"Comedy,Fantasy,Sci-Fi"
6,1928,70,0,0,0,21,0,3,0,0,0,8,0,7,['DE'],Drama
7,2020,55,0,1,0,6,0,5,0,0,0,1,0,12,['AU'],Comedy
9,2002,58,0,12,0,90,2,2,3,0,0,11,13,1493,['US'],"Action,Adventure,Comedy"
7,1980,100,0,1,0,14,1,1,0,0,0,1,1,15,['US'],"Comedy,Drama,Horror"
5,1975,79,0,4,0,43,1,3,0,0,0,2,1,27,['US'],"Action,Adventure,Crime"
8,1984,48,0,5,0,41,2,1,0,0,0,1,3,309,['US'],"Action,Adventure,Crime"
8,2017,68,9,2,0,21,0,3,2,0,0,5,0,58,"['ES', 'MX']",Documentary
8,2013,82,0,2,1,78,2,1,0,0,0,1,2,203,['US'],"Biography,Documentary,History"
6,1948,108,0,21,0,25,0,3,0,0,0,1,2,21,['AU'],"Drama,War"
9,2009,22,0,27,0,84,1,1,0,0,0,1,0,1459,['US'],"Comedy,Romance"
6,2022,60,0,2,0,19,1,3,0,0,0,1,1,15,['CL'],Comedy
6,2012,13,0,1,0,20,0,7,0,0,0,1,0,19,['US'],"Sci-Fi,Short"
8,2021,53,0,0,0,42,0,1,0,0,0,1,0,10,['AU'],"Action,Reality-TV"
8,1979,58,0,0,0,10,0,8,0,0,0,1,1,10,['FR'],Comedy
8,1979,25,0,5,0,34,3,1,0,0,0,1,7,497,['GB'],"Adventure,Drama,Family"
8,1979,240,0,147,0,39,0,6,0,1,0,1,0,7,['GB'],Mystery
7,2023,88,0,2,0,17,0,3,0,0,0,1,0,28,['US'],Family
6,2020,90,0,8,0,59,1,8,0,0,0,8,1,58,['DE'],"Comedy,Romance"
5,1991,88,0,3,0,55,7,3,0,0,0,3,14,392,['US'],Horror
8,1993,15,0,1,0,31,0,1,0,0,0,1,3,245,['US'],"Animation,Comedy,Music"
7,2021,58,0,1,2,49,10,4,1,1,0,27,137,1639,['US'],Reality-TV
8,1982,102,0,1,0,34,0,8,0,0,0,1,0,6,['HU'],Musical
6,1997,80,0,1,0,17,1,5,0,0,0,1,0,70,['US'],"Documentary,Horror,War"
7,2021,55,0,0,0,20,0,1,0,0,0,1,0,5,['AU'],Comedy
8,1991,94,0,71,1,160,25,3,1,0,0,28,81,10400,['US'],"Comedy,Drama,Romance"
7,1997,117,0,1,0,31,0,8,0,0,0,1,0,31,['FI'],Drama
9,1976,105,0,8,0,27,0,3,0,0,0,4,0,149,['AL'],"Comedy,Family,Romance"
8,1980,48,0,8,0,59,0,1,0,0,0,1,0,90,['US'],"Crime,Drama,Mystery"
9,2016,58,0,1,0,28,0,2,0,0,0,1,0,15,['AR'],Adventure
4,1981,92,0,6,0,49,0,3,0,0,0,1,0,20,['CSHH'],Comedy
6,2011,93,4,1,0,106,4,3,0,0,0,7,0,141,"['LU', 'BE', 'AT']","Comedy,Drama"
8,1999,90,2,3,0,54,3,8,2,0,0,2,0,95,['DE'],Drama
9,2019,31,0,4,0,67,1,1,0,0,0,1,0,430,['IN'],"Comedy,Drama"
7,1948,7,0,6,0,17,0,7,0,0,0,4,4,153,['US'],"Animation,Comedy,Family"
7,1988,82,0,0,0,67,0,1,0,0,0,1,0,7,['IT'],Drama
8,2009,166,0,2,0,15,0,8,0,0,0,2,2,9,"['ES', 'DE']",Music
8,1990,58,0,0,0,71,0,1,0,0,0,1,0,11,['AU'],Drama
7,1997,47,0,0,0,20,0,3,0,0,0,2,0,49,"['US', 'CA']","Comedy,Thriller"
7,1997,58,0,1,0,53,0,3,0,0,0,1,0,19,"['FR', 'CA']","Comedy,Horror"
7,2005,58,0,1,0,136,0,3,0,0,0,2,10,139,['US'],Comedy
5,2017,58,0,1,0,57,0,4,0,1,0,1,0,14,['AU'],"Comedy,Game-Show"
7,2015,58,0,4,0,13,0,5,0,0,0,1,0,20,['US'],Comedy
8,1992,58,0,0,0,5,0,6,0,1,0,1,2,31,['GB'],Documentary
5,2004,89,5,3,0,37,3,5,0,0,0,4,9,195,['US'],"Drama,Thriller"
7,2010,94,0,1,1,56,9,3,0,0,0,1,1,31,['US'],Comedy
2,2021,75,0,5,1,29,0,3,0,0,0,1,0,16,['US'],Drama
5,2007,58,1,1,0,62,2,3,1,0,0,4,4,355,['CH'],"Drama,Music"
9,2007,41,0,1,0,135,0,1,0,0,0,1,0,104,['US'],"Crime,Drama,Mystery"
2,1997,108,0,1,0,43,0,3,0,0,0,1,0,33,['PH'],Drama
5,1981,58,0,0,0,40,0,3,0,0,0,2,0,16,['IN'],Drama
8,2021,5,0,1,0,8,0,7,0,0,0,1,0,6,['US'],"Comedy,Short"
5,2004,60,0,0,0,19,0,1,0,0,0,1,0,22,['US'],"Documentary,Music"
9,2012,10,0,5,0,21,0,7,0,0,0,1,0,16,['US'],"Comedy,Short"
8,1979,23,0,1,0,55,0,1,0,0,0,1,0,37,['JP'],"Adventure,Animation,Sci-Fi"
7,2009,58,0,0,0,51,0,1,0,0,0,7,0,19,['GB'],"Comedy,Game-Show"
6,2010,5,0,0,0,6,1,7,0,0,0,1,0,9,['AT'],"Sci-Fi,Short"
8,2023,58,0,2,0,24,0,4,1,1,0,1,0,24,['CN'],"Romance,Sci-Fi"
8,1994,45,0,4,0,74,0,1,0,0,0,1,1,112,['US'],"Crime,Drama,Mystery"
7,2010,98,0,1,0,31,6,3,1,0,0,8,2,193,['SG'],"Action,Thriller"
9,1995,24,0,0,0,31,0,1,0,0,0,1,0,36,['JP'],"Action,Adventure,Animation"
6,2018,100,3,12,1,298,17,3,2,0,0,11,7,486,"['PL', 'BE']",History
6,2012,86,0,3,2,112,0,3,0,0,0,3,2,145,['US'],"Comedy,Sport"
7,1955,58,0,18,0,104,1,3,0,0,0,20,12,375,['US'],"Biography,Drama,War"
7,1983,103,0,1,0,22,0,3,0,0,0,2,0,44,['VE'],Comedy
7,2022,46,0,1,0,208,1,1,0,0,0,1,0,52,['US'],"Comedy,Crime,Drama"
6,1970,94,0,1,0,16,0,3,0,0,0,4,0,18,['IT'],Adventure
8,2016,58,0,1,0,7,0,8,0,0,0,1,0,83,['US'],"Biography,Documentary,Sport"
10,1988,58,0,0,0,2,0,6,0,1,0,1,0,12,['SE'],Comedy
8,1999,93,1,1,0,106,0,8,0,0,0,3,5,178,['NL'],"Drama,Thriller"
8,1959,58,0,6,0,54,2,3,0,0,0,5,0,98,['JP'],"Action,Crime"
7,1952,58,0,0,0,4,0,4,0,1,0,1,0,8,['US'],Drama
7,1944,58,0,9,0,24,0,3,0,0,0,4,0,24,['MX'],"Comedy,Drama,Romance"
7,2018,50,0,0,0,114,0,1,0,0,0,1,0,16,['FR'],"Crime,Drama,Mystery"
10,2012,1,0,8,0,46,0,5,0,0,0,1,0,19,['US'],"Short,Sport"
9,2005,78,1,0,0,25,1,3,0,0,0,1,2,19,['US'],"Drama,Thriller"
8,1996,45,0,1,0,76,0,1,0,0,0,1,1,93,['US'],"Crime,Drama,Mystery"
8,1995,30,9,106,3,591,7,4,16,1,0,33,42,33346,['US'],"Adventure,Animation,Comedy"
9,2024,58,0,2,0,3,0,7,0,0,0,1,0,5,['US'],Short
8,2009,6,0,0,0,20,0,7,0,0,0,1,0,16,['US'],"Crime,Short"
7,1972,58,0,1,0,50,0,1,0,0,0,7,0,29,"['IT', 'FR', 'XWG']","Comedy,Family,Fantasy"
8,1998,22,0,1,0,87,0,1,0,0,0,1,3,1441,['US'],"Comedy,Drama,Romance"
8,2015,19,0,1,0,24,0,7,1,0,0,1,0,6,['GR'],"Drama,Family,Short"
7,2011,56,0,2,0,7,0,3,1,0,0,6,0,26,['PL'],Documentary
9,1961,60,0,1,0,21,0,1,0,0,0,1,0,13,['US'],"Adventure,Drama,Family"
8,2007,24,0,12,0,52,2,1,0,0,0,1,0,727,['JP'],"Action,Adventure,Animation"
9,2019,58,0,1,0,14,0,1,0,0,0,1,0,14,['KR'],"Drama,Romance"
9,2020,59,0,51,1,713,17,1,0,0,0,1,53,9530,['US'],"Drama,Mystery,Sci-Fi"
6,2016,58,1,4,1,46,7,3,3,0,0,8,0,121,"['ES', 'FR', 'RO']",Drama
8,1991,22,0,0,0,119,1,1,0,0,0,1,0,21,"['TW', 'CN']","Adventure,Animation,Comedy"
7,2023,58,0,6,0,296,0,1,0,0,0,1,0,42,['RS'],"Crime,Drama,Thriller"
